"Unnamed: 0","rating","title","text","images","asin","parent_asin","user_id","timestamp","helpful_vote","verified_purchase","token_count"
"600343","5","Outstanding buy!  Works like a champ!  I'm getting a second one.  Defeat TV OVERSCAN and enjoy the quality you paid for!","Outstanding quality!  This cable replaced a DVI cable with fully functional HDMI capability.  My video is now crystal clear and the colors vibrant and true with no artifacts.  Although the cable, as pictured, looks as though it might be stiff, it is amazingly supple and compliant.  I'm so impressed with this excellent product that I am ordering another one so that I can have both my desktop and laptop computers attached to my 1080P Panasonic plasma TV.  And when I can afford a 4K OLED TV, they will work with that too.  Did I mention that the audio now comes over the HDMI?\\n\\nBTW, and although this has nothing to do with this cable, be sure to turn off your TV's OVERSCAN feature.  Do this on ALL inputs and, if it is a 'smart' TV, do it to the phantom input that is assigned to it's W/LAN, as well.  You will be astounded in the improved picture you will get!  Not only can you see the full computer monitor screen on your TV but, you will get much more detailed pictures and video as well.  Search the WWWeb under &#34;how to turn off overscan on my TV&#34; or some such wording, and you will shortly become an expert.  Overscan is a default feature found on virtually all digital TV's, and is a left over, built-in &#34;fix&#34; for analog, CRT TV's.  It CAN be turned off, usually by simply renaming your inputs to DVI/PC, but the actual procedure may vary by manufacturer.  Look it up.\\n\\nOkay, so why defeat overscan?  Well simply, because it throws away as much as 20% of your pixels and enlarges the remainder to fill your screen.  This means that your nice sharp, big screen TV is showing you a DIGITALLY ZOOMED image.  Not good.  And, if you are using your TV as a PC monitor, all your border detail is missing or only partially there,as well; your tool bars, your edge icons, etc.  Oh yes, and that nice wallpaper that looks so good on your laptop is blurry, washed out, and missing all the good stuff that went into making an appealing, photgraphic composition.\\n\\n'Nuff said.  Great cable, great price.","[]","B00YNI7G8O","B00YNI7G8O","AF6JRKFYTJMWSYOQCLDVJ43B3PTQ","2017-06-22 02:59:04.569","19","True","512"
"8082","3","Okay laptop, but there are better","I bought this laptop about 7 or 8 months ago and it has performed pretty well. Here is what I've out about it since then:\\n\\nPros:\\nScreen - the screen is a good size and bright - I rarely set the brightness above 75%.\\n2-in-1 - I don't use it as a tablet nearly as often as I thought I would, but it is nice to have when I need it.\\nKeyboard - good size, responsive keys - backlighting is very helpful\\nTouchpad - very responsive - great if you typically only use one hand\\n\\nCons:\\nBuild quality - it is quite flimsy. If you pick it up with one hand while it is open you will hear all kinds of pops and creaks. Also, if you typically rest your hands to the sides of the touchpad while you type, it will occasionally register the heal of your hand pressing down as a &#34;click&#34; - even when not touching the touchpad.\\nTouchpad - If you normally use two hands to use your touchpad - finger of one hand resting on the left button while the finger(s) of the other hand move the cursor - you'll have problems. The touchpad buttons on this one are also capacitive and you end up zooming in and out repeatedly. So either get use to using one hand or use a mouse.\\nTouchscreen - most of the time it works fine, but every couple days it'll just stop working and you'll need to reboot to get it back. Typically it happens when you move it to/from tablet mode.\\n\\nOverall - for the price this has been a good laptop. It, like most things, has it good points and its bad. I've learned to work around the bad, but would prefer not to. Would I buy it again? Probably not. There are others out there for the same price point that work better. For my job I am assigned HP laptops and of the 3 I've had over the past 6 years, none have had the number of issues this one has had. But then those havent' been 2-in-1 laptops with touchscreens. I didn't mention battery life as either a pro nor a con - it is okay. I typically get about 2 hours depending on what I am doing, screen brightness, and if it involves a lot of wifi.","[]","B01F3R99T2","B01F3R99T2","AEFY7MQVM3ZNC6EWBQDA2Z56BQVQ","2017-06-30 20:20:18.139","3","True","512"
"181732","1","My worst technical purchase ever","I'll be brief and to the point:\\n\\n1. Terribly complicated to install correctly. I have 3 computers (desktop win 7, laptop win 7, laptop win 10) and all 3 had different problems accessing this drive. I spent at least 4 hours on tech support with different issues.\\n\\n2. Slower than any technology in this century. Whether you're transferring data, or simply browsing data on the drive, this thing is slow. I can walk into my kitchen and get a cup of coffee before it shows the contents of the folder.\\n\\n3. Thumbnails of images don't appear until days later. Not sure if it's building a preview library or what, but it's annoying.\\n\\n4. No rescue capability. If you delete a file, it's gone baby. No software you have will rescue it. MAYBE if you spend thousands of dollars and send it to some company, maybe they'll be able to do it. And that's the words from Segate tech support.\\n\\n5. Transfer speeds crawl after awhile. When transferring data to the drive, it starts out at one speed, but then after awhile, it goes down quite a bit. It's ridiculous that you can't just connect it to a computer to start with to transfer data or move data around on the drive and organize it.\\n\\n6. Does not do incremental backups. This is so terrible it's unbelievable that they released this on the market. If you have 1 TB of data, and you modify some data files, it will not do an incremental backup to your external USB drive (which they recommend). You'll have to do a full backup every time. 1 TB took me many days to transfer to the USB drive.\\n\\nI can't tell you how much I dislike this drive. I can't return it or sell it since it has my data on it and I can't do any sort of secure wipe of the drive. I'm stuck with this thing.\\n\\nMaybe a better option is to buy a external drive and stick on to my router, or even a dedicated computer that's on all the time (so i can do nightly backups, access files 24/7, etc.)\\n\\nEDIT: April 2017. I've disconnected drive and no longer use it because of the reasons listed above. Now I have a $180 door stop.","[]","B00PZZZDP2","B00PZZZDP2","AG36VBX55QF4CLDWSEH3ZSDSMKQQ","2017-02-25 00:36:41.000","2","False","512"
"113933","3","and functional wall mount that is easy to install","4 stars for build quality and ease of use.  3 stars for my application.\\nThis is a very simple, affordable, and functional wall mount that is easy to install. The included 4K HDMI cable is a nice bonus. It seems well made and works fine; however, the braided jacket makes it a very stiff cable and it doesn’t route easily. In my opinion, a cable used in a wall mount application should be very flexible and easy to route. The included level is fine; however, I recommend using at least a 2ft level since the included 6” level offers very little confidence for installation. If you plan on mounting this bracket with the outlet(s) situated between the upper and lower rails like I did, be aware that the opening is the EXACT height of a typical outlet cover. If you have more than one outlet, make sure they are at the exact same height or you will need to trim the covers to attach the mount to the wall. And low profile surge suppressors may or may not interfere with the bracket. The spacing between railings is the biggest negative I have against this mount. The top & bottom bracket rails are in two pieces for TV’s over 32”, or for TV mounting holes wider than 400mm and unfortunately they aren’t quite long enough to cover 2 studs in all cases. I used a slot to the left of center for a stud and the far right of the bracket was not long enough to reach another stud 16” away. I would have chosen a longer wall mount if I had known the bracket dimensions up front. But thankfully LCD TV’s are pretty light so I’m not too concerned about having to use the drywall option for the right side. At east I have one solid stud connection and it’s close to the center of the TV. There’s a decent assortment of bolts and washers, but even one more spacer option, maybe 1”, would be welcome. The blue plastic pull tabs to release the bracket from the lower rail hang down below the level of my 55” TV and the supplied adhesive magnet strips to attach to the plastic pull tabs don’t stick well, so plan on tucking the pull tabs into the bracket, or wiring, so they are not visible. Overall, this is a very inexpensive mount and will likely work fine in most cases, but based on my experience I can’t rate it much above average.","[]","B0012S4APK","B083TH1B45","AHKMVZJCEEU33TX6E4VGZIWGZRKA","2017-02-05 16:31:01.000","1","True","512"
"201078","4","Outstanding performance and price.","Outstanding performance and price. I rate it a 9 out of 10. Just received this well engineered and constructed hybrid camera. The OSD button is used to chose between Analog HD, TVI, CVI, or analog modes. I use the camera with a Annke DT81Y DVR in TVI mode, purchased through Amazon. The camera delivers excellent color in high definition during the day. For the night, the camera has 4 high powered infrared leds mounted behind a black masking filter and low light technology. The 4 leds are not hidden and are visible as small red dots. I have an Annke camera, purchased through Amazon, which completely hides its powerful leds. The camera comes in a well designed, robust, weatherproof metal case, sunshade, and mounting bracket. The cable is threaded through the mounting bracket to protect it from harsh sun and weather. The camera would get a 10 except for some minor issues. My camera is used to watch a parking lot. The parking lot receives light from three very tall street HID lights illuminating a major commercial 4 lane street, and one parking lot HID lamp. At night the camera delivers a crisp image in very light color that is almost all black and white. The more artificial light from the HID sources the more color. The camera comes with a hex wrench to adjust the variable 2.8mm to 12mm lens. There are two hex nuts under the barrel of the camera. The first nut moves the lense back to increase the magnification. The second nut focuses the image. It was touch and go to get the wrench to fit into the hex holes in the nuts. Once the wrench was finally pushed into place with each nut, turning the nuts was not a smooth and light operation. Force was needed to turn the nuts. There was snapping and popping. Did I break the lens? After moving the lens to the 12mm position, there was no response in trying to focus. I do not give up. My philosophy with any type of mechanical or electronic thing is improvise, and &quot;fix it or break it.&quot; After spending an excessive amount of time messing with the adjusting screws  I wound up with a 12mm, close up, focused image. The last small issue is that the bracket design is mainly for mounting on a vertical surface. It can be adjusted to mount on a horizontal surface, but the mount will not allow the bracket to be adjusted to look down more than 45 degrees from the arm.","[]","B0717195LV","B0717195LV","AFVX4VFCCDZG6FZ7QAX5PM3V44WA","2017-06-25 01:53:23.595","7","True","512"
"442171","4","Stands above the rest","The charging cable market is, to say the least, and until NFC charging becomes standard, crowded. I have tried quite a few, and what can you say? They get the job done, and apart from special colors or thicker shielding, I don’t think anyone really cares about the details.\\n\\nEnter the Native Union, and I was amazed. First of all, ten feet is (as far as I have seen) almost unheard of, a length I have been hoping to see for a long time. The intent is to make a cable that will make in-bed charging a lot more reasonably balanced, and it does, with great ease and length to spare.\\n\\nWhile the cable itself is a high quality and durable cloth covered monster, what really got me was the counterweight, if you will- it’s actually a diminutive monkey’s fist, and beautiful to behold. I don’t know who came up with this, but I have to think they are a little more than casually versed in the art of marlinspike.\\n\\nA cursory glance online shows me they are now used for purposed as varied as a doorstop to a weapon of self-defense to the main deployment handles for sport parachute systems. This pretty much amazed me, (and set me back a bit, but shouldn’t really have done so) since in my mind it’s a little but of a travesty to appropriate something that had it’s origins as a heaving line knot used on ships of sail of yesteryear, and probably still in use amongst sailors who still care.\\n\\nHowever, it seems the knot is now more popular as a decorative knot then was found in my sailing days.\\n\\nIn the case of this cable, I am OK with it as it seems to be an ideal problem for the relatively silly conundrum of how to keep the weight of the extra long cable from pulling out of your device.\\n\\nAnd it works amazingly well. It is consistent with the quality of the cable (if you look at the internal diagram you will see why) but with this well tied sliding knot enables you to place the center of balance anywhere you find will work well. Since the knot typically is tied around a core, I really have to wonder what they used. And no, I never learned to make one, but that could change.","[]","B075JGZFN5","B01KQLAR6O","AHJLBKTQNCUQ3LADRETGMEDXAEVA","2017-11-29 19:56:16.881","1","False","512"
"21424","1","UNLUCKY ON THIS ONE","ARRIVED IMMEDIATELY, TGHANK YOU, INSTALL W/O ANY PROBLEMS, CRAWL SPACE AT HELM IS A TIGHT SQUEEZE, AND I CREATED A NEW BLANK TO ACCEPT THE COVER AND THEN THE RADIO, CALLED THE WIFE TO COME SIT IN THE BOAT AND ENJOY SOME NPR ON THE RADIO, I HAD NO INTEREST IN THE PHONE AND OR CD PLAYER. THE NEXT DAY I CAME TO THE BOAT TO CLEAN, AND LISTEN TO MY NEW RADIO AND IT DID NOT WORK, THE HELM WAS COVERED OVER NIGHT WITH A HEAVY SHOWER INSTALL MATERIAL TO PROTECT FROM RAIN AND SUN, WE HAVE HAD NO RAIN FOR MONTHS, AND THE COVER IS PATENT AND WORKS WELL, THE ANTENNA IS CHEAP, BUT DOES THE JOB, AND NEEDED SOME INTELLIGENCE TO FIT WELL. I WAS SAD,  I WROTE TRO AMAZON, AND THE SELLER REPLIED IMMEDIATELY, AND STATED HE WOULD TAKE IT BACK IN IT'S ORIGINAL CONDITION, I RECYLCED THE BOX AFTER THE INSTALL WENT WELL, AND I CANNOT SUPPLY THE BOX, SO I AM OUT OF ALL MY FUNDS, I WENT TO WALMART AND FOR $68.00 PURCHASED A PIONEER, ABOUT THE SAME RADIO AS THE KENWOOD, INSTALL OF RADIO, 30 MINUTES, TO MAKE SOME SWEET CONNECTIONS AND CRAWL IN AND OUT TO CHECK SPEAKERS, MY TAKE I AM SAD FOR THE SELLER WHO LOSES WHEN HE HAS TO REPLACE, AND I AM SAD FOR ME I PAID ABOUT $140.00 AND I GOT A COVER AND ANTENNA, I WOULD BE HAPPY TO SEND THE NOT WORKING KENWOOD BACK IN THE PIONEER BOX FOR SOME SMALL REFUND, THANK YOU FOR READING, LARRY, THE HOLISTIC RN. THE RADIO I REPLACED WAS A 1999 ORIGINAL THAT STILL COULD WORK, IT WAS HEAVY WITH THICK WIRE, THEY DON;'T CONSTRUCT THEM LIKE THEY DID IN THE PAST.","[]","B015ROTC02","B015ROTC02","AGF4Q4KQRTT45SGA62LUYWBD34DQ","2017-04-20 01:56:27.000","1","True","512"
"781190","3","Less than $20 worth of extra ""lenses"".","So the piece that attracted me to this package versus the other Canon packages on Amazon was the 3 included lenses. I should have known better. It DOES come with the 1 Canon kit lens. The other 2 lenses are XIT brand and the two of them together can be purchased for less than $20. They actually make the pictures worse. Also, just to note, these are not stand alone lenses. They screw onto the front of the lens like a filter would. These are completely not usable for any kind of quality pictures. An average point and shoot camera takes higher quality pictures than you will get through these lenses.\\n\\nIf this is your first DSLR, the kit provides a decent value. All of the components are cheap, but will give you an idea if those are things you will use and should replace with better versions.\\n\\nThe camera itself is (so far) awesome. The camera alone would have been a 5 star purchase. The package alone would be a 2 star purchase. The way it's listed and pictured is deceptive. Overall, it's worth the $10 over just the camera, but be sure to keep your expectations low.\\n\\nAll the included components are as follows:\\n\\n$10.69 xit macro lens xt58wab\\n$8.93 xit telephoto lens xt2x58\\n$19.75 vivitar large gadget bag\\n$22.46 xit tripod xt60trb\\n$4.50 vivitar 4in pocket tripod\\n$9.16 transcend 16gb flash card\\n$16.99 transcend 32gb flash card\\n$8.68 xit remote shutter release\\n$4.93 xit SD/microSD card reader\\n$7.46 pro series digital filter set\\n$3.95 lens cap keeper (stick on)\\n$2.94 xit universal screen protector\\n$3.99 xit digital ultraviolet filter\\n$3.00 vivitar cleaning kit and card wallet\\n$14.95 slave flash\\n\\nTotal accessories: $142.38\\n\\n$449 Canon EOS Rebel T6 Digital SLR Camera Kit with EF-S 18-55mm f/3.5-5.6 IS II Lens (Black)","[]","B01D93Z89W","B01D93Z89W","AH4XPUB25VGRF47YNAMHB26C5VCQ","2017-11-18 23:41:21.442","1589","True","512"
"751980","3","In hindsight, the idea is nice... but if you really want something like this...","This product is sold under a few different names on Amazon and as of the time of me writing this, it's also sold for less by others (found that out after i'd already bought this one. This is the reason for one of the stars not being there. The second star I decided not to give because... well, just read this review. Or skip to the end). The cord that plugs into the wall is a perfect length for my use (5ft), but some may consider it too short. It is of an adequate gauge/thickness though. I was happy to see that. Not that I'd want to plug too much into this thing anyway.\\n\\nAnyway, lets take a step back. First impressions. Received it in a nice box. It was packaged decent and gives a good first impression. The unit itself looks half decent. All of my USB ports work properly and charge my Samsung Galaxy Note 4 at mach 5 with no problems so far... so, it would appear that it's putting out the proper 5v/2.1a. I'm assuming the USB ports are just configured in a series circuit... which is hyped up to be &#34;smart loading&#34;. lol A+ marketing for that. Works well enough though.\\n\\nAs for the outlets themselves... they seem to be no better or worst than your average extension cord. Still, I have my reservations, and won't be plugging anything more than an LED desk light, one or two usb devices to charge, and the occasional soldering pencil, etc.\\n\\nIn hindsight, the idea is nice... but if you really want something like this... just get a good surge protector and plug some usb chargers into it. More likely to work/charge proper, has an on/off switch (most surge protectors do...if not then you didn't get a good one...or even a medicore one...you've got a turd and should dispose of it), it's an actual surge protector (which this is not... it'll just burst into flames (more likely it'll just smoke and melt) along with everything else), and you won't have to worry so much about it being a fire hazard... because I kinda suspect that this thing might be.\\n\\nI'm not convinced that the plastic is fire resistant. I'm half tempted to shave some plastic off and hold it to a lighter to see what happens.","[]","B01H4YTH6W","B07RW8W2WW","AGXWA3ND4NASDSHGZUFKWXJN4XAA","2017-02-09 22:32:08.000","1","True","512"
"439941","4","Best iPad Pro Case Available","This is the Best iPad Pro case available in my humble opinion.  Although it is on the expensive side, it checked off the list of things I was looking for in a case\\n\\n- frosted back to show off my new Rose Gold iPad, and no visible fingerprints!\\n- holds the Apple Pencil\\n- works with Apple Smart Keyboard\\n- hand strap in the back that rotates 360, be sturdy to hold in one hand\\n- stand that is completely adjustable so I can find just the perfect angle for every task\\n\\nThis is definitely a well made case that seems to be very high quality, which I'm expecting to last the life of my iPad Pro.  But, there are a few improvements I would like to see to make it perfect for me.  I find the elastic strap that holds my fingers to be tight.  I wear a size 7 ladies gloves, so have average fingers.  At first, it seems fine, but soon becomes rather uncomfortable, as there is a lot of pressure on my fingers even if I only use 2 fingers with it.  I wish it could be looser, or use a leather strap that matches the pencil holder instead.  So much so that I've started using the handle for holding, which works quite well.  I also love how it can turn into a stand or carry handle.  The other issue I have with this case is I wish the exposed (keyboard attachment) side could be enclosed, as it is uncomfortable to hold when I'm not using with a keyboard (which is most of the time). Also, I can see it get banged up/scratch/dented easily.  I wish they offered a version without the cutout, for those of us that may not ever want to use it with the Apple keyboard, or included a cover that can be removed when we want to use it with the keyboard or magnetic cover.\\n\\nI couldn't find any pictures of this case on a Rose Gold iPad Pro when I was shopping, so I hope you find my pictures helpful.  I tried to show how you can hold it, use it as a stand, and I'm very pleased with how it looks with Rose Gold!\\n\\nI hope you found my review helpful. If so, I would greatly appreciate it if you would click the HELPFUL or YES button. Thanks so much and Happy Shopping! :)","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61LdkHvVRmL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61LdkHvVRmL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61LdkHvVRmL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71+l+pFgkcL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71+l+pFgkcL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71+l+pFgkcL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71IecQY+bPL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71IecQY+bPL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71IecQY+bPL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71tr9FBc9wL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71tr9FBc9wL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71tr9FBc9wL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71yyLFnBMZL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71yyLFnBMZL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71yyLFnBMZL.jpg', 'attachment_type': 'IMAGE'}]","B01N91YBZB","B01N91YBZB","AHMYJVQCLZCGJG5HX7JAIWBVESBQ","2017-08-17 07:26:27.809","6","True","512"
"766192","4","Center dust cap popped off","I purchased a set of these in 2013 for my living room and then another in 2014 for my office. I was happy with the price and quality on installation. My only initial complaints were:\\nThe sharp corners, as another reviewer mentioned and photographed. But once installed this wasn't an ongoing issue.\\nThe name. &#34;Energy Take Classic' sounds like a failed attempt by a low-budget company to assemble English words into an exciting product name. Visiting Energy's web site sort-of dispels this concern.\\n\\nFast forward three years, and when I took the cover off my office room center speaker I discovered the dust cap had popped off, also as another reviewer had already reported. I had been noticing some issues at moderate-high volume, but I attributed this to listening while running on my treadmill. Some of the potential issues with a missing dust cap are:\\nDust and other junk can get into the voice coil gap, degrading performance\\nVenting of the voice coil and speaker may be impacted\\nDegraded sound, especially at high frequency, depending on how the dust cap has been considered in the design of the speaker\\n\\nAs you can see in the attached image, the slightly yellow bead of adhesive was still attached to the cone, but the adhesion to the black cap failed. The cap still made a good fit to the adhesive bead. I tried to pick at the failed adhesive to remove it, but it still stuck quite well to the cone. I chose to just run a new bead of Loctite GO2 gel adhesive on top of the existing adhesive bead, and then push the cap back onto the cone. I then used a toothpick to trace around the circumference of the cap, pushing the cap into the adhesive and hopefully sealing it to the cone.\\n\\nBe careful with selecting a glue; if the viscosity is too low it could run into the voice coil gap and – worst case – glue the speaker together. My glue’s viscosity was borderline too high, making it difficult to get a good seal around the dust cap. I don’t suggest a “super glue” since these are brittle and won’t give you much pot life to align the dust cap.\\n\\nI checked my living room set, and the dust cap is still attached. I'm now wondering if I should check all of the speakers...","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71+femqGHqL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71+femqGHqL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71+femqGHqL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/714b6XY72eL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/714b6XY72eL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/714b6XY72eL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71DeU7omcIL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71DeU7omcIL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71DeU7omcIL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]","B001202C44","B001202C44","AEHIQNT2G2CX6TJN2SW2WAYRWLOA","2017-06-25 13:59:11.944","3","True","512"
"594788","5","Excellent Camcorder That Takes Great Photos & Fantastic Videos!","Excellent camcorder that records fantastic videos and takes great photos! I bought this camcorder to replace my other one, the Canon FS100, which I got rid of because the quality was horrible! This one is great and has great quality on the videos AND photos! The photos are so much better than on that other one! The videos and photos come out crystal clear! It is so much easier to navigate around with touchscreen! It has a few modes:\\nAuto mode, where everything is already set;\\nBaby mode, to record a baby;\\nProgram mode, where you set all the settings;\\nHighlight priority mode, which makes the videos have better detail;\\nCinema mode, to add a cinema look to your videos;\\nScene mode, which has more modes built in to it!\\nScene mode modes:\\nFireworks, to record fireworks;\\nSpotlight, for recording people in a spotlight on a stage or something;\\nLow light, for recording things in really dark places;\\nSunset, for recording the sun setting;\\nBeach, for recording on the beach;\\nSnow, for recording in the snow;\\nNight scene, for recording nightscapes;\\nSports, for recording people playing a sport;\\nAnd portrait, for recording people.\\nAnd then there are other things: video snapshot, slow or fast motion, audio scene, decoration (draw on the screen), faders (start and end your video with effects), zoom types (32x, 57x & 1140x zooms), powered IS (image stabilizer), pre record three seconds (the three seconds before you press the record button will be added to the video), focus (manual and auto), exposure (make the video lighter or darker), mic level (make the sound louder or quieter) and white balance (change this to sunny, cloudy, and more, or auto). Then there is the qualities: HD and Full HD! And there is MP4 or AVCHD movie types. And there is a whole menu full of more settings, but I can't write them all here! I'll just say that this camcorder takes SDXC cards. This is the best camcorder ever made. If you are ever looking for a camcorder that takes great photos & fantastic videos, this is the one!!!","[]","B019UDINK6","B01A75EXSM","AG73LWM6X7M2XB5ATVENQKBPVPOQ","2017-07-03 13:58:48.169","0","False","512"
"223999","5","Handles everything I've thrown at it with ease.","My rig:\\n\\nIntel i7 7700K 4.20 ghz\\nAsus Pro-gaming motherboard Z170\\n800 Watt power supply\\n16GB Corsair DDR4 vengeance ram\\n\\n&#34;Monitor&#34; :  I'm using it in my living room as a home theater and gaming PC on a 50inch Vizio 4K TV, 60hz refresh rate\\n\\nGaming Performance:\\nI've had this set up for over a month now, and I'm sure that what people really want to know is how it performs on games.\\n\\nWitcher 3:  I run everything on Ultra settings and cap the FPS at 60 (Because the TV has a 60hz refresh rate.)  It never dips below 59 fps.  I never notice any screen tearing or artifacts either.  I'm not sure if that's the v-sync working with graphics card or just luck.\\n\\nResident Evil 7:  Handles everything on 4K resolution, ultra everything.  No stutters.  (Scary game too!)\\n\\nSkyrim:  I've got some high-resolution mods, and Skyrim runs smoothly.  I'm sure it could achieve 144 fps, if the monitor was at that refresh rate.\\n\\nAnything older than, essentially, Witcher 3, you'll be able to run at 4K with smooth frame rates and ultra settings.  Dishonored, BioShock Infinite, etc., all play at the highest resolutions and settings available at an easy 60fps.\\n\\nAesthetics/Lights, etc.:\\nI personally turned off the LED lights, because I'm using this rig in my living room, and the white LED lights were distracting below the TV.  To do this, download the LED visualizer program that EVGA has.\\n\\nSound:\\nI don't notice any excessive sound.  My case fans are louder than the GPU, I think.  Anyway, I usually have the volume loud enough to drown out any fan noises anyway.  Nothing unusual about the GPU fans here.\\n\\nWhat else can I say?\\nI will update this when I install Mass Effect Andromeda.  Hoping it can handle 4K.  I'm guessing it won't be a problem at all.","[]","B01GAI6478","B07B1NLJCF","AHOTINDDV56FWUGXKKFDZDWGCFLA","2017-02-08 19:23:10.000","0","False","512"
"682168","1","Don't bother ordering this.","In a pinch I found what appeared to be a great deal on what seems to be there ever allusive USB-C cable, boy was I wrong.  First off the shipment was okay and arrived very late in the day. I don't fault the company on that but it will add to the overall frustration. So my plan was simple, 3 cables 3 locations. With a week what I thought was a fluke became a pattern. These had no grays and weren't used in some conveluted manner simply plugged into the same style LG fast charger that comes with the LG G5.\\n\\nThe first thing I noticed is the end cable on the middle cable seemed loose and had some play in it. This became blatantly apparent the first time I disconnected the cable from the phone and the shield slid down. No big deal right wrong. The cable kept charging but I would hear the beep as if it was just plugged into the charger about every 15min. Again I didn't think much of it until I noticed it while holding the phone it would stop charging all together and not like a smart charger that detects the battery is full but that there was no charge coming though. Switched chargers and it worked for a few minutes and went back to not charging. Switched cables and worked fine. Went back to the original and started working for about 10min then a new sound came up that stated the charger was charging slower and to switch to a fast charger, which it was already on. Did the cable charger switch again as before all worked but when coming back to the original it remained slowly charging.\\nAt this point I still didn't mind 2 out 3 fast chargers wasn't bad and besides it would still charge just slower. Until of course it didn't.\\nA few days later as I was going about my day with the phone charging at my desk I noticed and heard the distinct chime that the battery was under 15%. But it was on the charger plugged in and simply not charging. Switch cables again to test and working fine, the cable from this company simply stopped working for any device I attached it to.\\nThis exact process has now occured in all threes cables over the course 4 months. One cable I can understand factory defect whatever, two cable I can even kinda let slide annoyingly due to the cost of the cables, but now all three.\\nSo third time's a charm I will definitely stay away from this brand and likely the seller as well.","[]","B01I33N124","B01I33N124","AFWQOKYDYWTDQBLZNCOL3NPY3YHQ","2017-03-23 23:34:55.000","0","True","512"
"567944","5","Flash Air loads photos straight to iPhone photo app","I was able to immediately connect the card from my Apple iPhone 6+ to my Olympus E-P3 and start shooting photos that downloaded to the phone.\\n\\nFirst, you have to download from the App Store the Toshiba Flash Air app.  It's free and takes only a minute.\\n\\nThen insert the card in the camera with the EyeFi setting turned on.  It will make a connection with the phone and the camera will show every photo on the card to the computer app for as long as the camera is turned on.\\n\\nAfter that, you can change the default password from 12345678 to something more secure.\\n\\nThe card can also be set to transfer photos to your PC, but I didn't want that feature, so I haven't activated it.\\n\\nAfter you take some photos, if you want to download them to your phone, you select the photos,,,,one at a time,,,,and download them to the phone.\\n\\nThe disadvantage Flash Air has over EyeFi is that you must select and download one photo at a time.\\n\\nThe advantage, and it's a very large advantage, Flash Air has over EyeFi is that the photos download to your Apple Photos app on the phone instead of to a proprietary EyeFi app called Keenai, which costs fifty dollars a year to maintain or else you lose your photos forever.\\n\\nI noticed that Flash Air also downloads a copy of the photo to my Keenai app, which I don't want. Maybe I can set Keenai to not do that, or just remove Keenai from my phone.  I can't see myself using EyeFi on the phone again, anyway.\\n\\nIf I want to load photos into my laptop, then those are copied to Shutterfly, which is free, and won't accept duplicates to the cloud.\\n\\nI wish there was a way to download all the photos at one time, like EyeFi, but that also can be a disadvantage in that it clutters up the memory of the phone.\\n\\nI bought this card from Ebay, so it's not a verified purchase.  All in all, I love the Flash Air, and the only real downside other than one at a time downloading is that it's going to slightly reduce battery life, because it comes on and off with the camera.","[]","B00GEBTFNM","B00GEBTFNM","AFD7CCGYBWKW7JXAPTP7LDNY5RDA","2017-02-28 14:44:32.000","0","False","512"
